Region,m_sku_desc,Actual_Tons,Predicted_Tons,Algorithm,MAPE,WMAPE,Error,Model_Index,ProcessID
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,21.59,24.82307189288713,GradientBoosting,0.5185956197642905,0.3882857671635392,-3.2330718928871285,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,12.767000000000001,22.43156731157701,GradientBoosting,0.5185956197642905,0.3882857671635392,-9.664567311577008,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,21.64,25.98205321844438,GradientBoosting,0.5185956197642905,0.3882857671635392,-4.342053218444381,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,15.044,22.525898365931607,GradientBoosting,0.5185956197642905,0.3882857671635392,-7.481898365931606,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,31.75,16.691654225753133,GradientBoosting,0.5185956197642905,0.3882857671635392,15.058345774246867,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,13.588,22.951843762877132,GradientBoosting,0.5185956197642905,0.3882857671635392,-9.363843762877133,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,13.558,15.046266318178837,GradientBoosting,0.5185956197642905,0.3882857671635392,-1.4882663181788374,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,12.68,15.777116015745003,GradientBoosting,0.5185956197642905,0.3882857671635392,-3.0971160157450033,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,20.862,21.599931009722898,GradientBoosting,0.5185956197642905,0.3882857671635392,-0.7379310097228995,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,14.373,22.663685696923327,GradientBoosting,0.5185956197642905,0.3882857671635392,-8.290685696923328,"0,2",1
PESHAWAR,SURF EXCEL HS STD POWDER B02 180X45G,17.974,24.63819538515864,GradientBoosting,0.5185956197642905,0.3882857671635392,-6.664195385158639,"0,2",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.412,1.2876899999999996,RandomForest,0.1667678052439491,0.17903502165317256,0.12431000000000036,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.508,1.551819999999999,RandomForest,0.1667678052439491,0.17903502165317256,-0.04381999999999908,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.5519999999999998,1.4206100000000004,RandomForest,0.1667678052439491,0.17903502165317256,0.13138999999999945,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.228,1.38241,RandomForest,0.1667678052439491,0.17903502165317256,-0.15440999999999994,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.501,1.542009999999999,RandomForest,0.1667678052439491,0.17903502165317256,-0.0410099999999991,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,2.459,1.3792900000000001,RandomForest,0.1667678052439491,0.17903502165317256,1.07971,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.3530000000000002,1.76536,RandomForest,0.1667678052439491,0.17903502165317256,-0.41235999999999984,"0,0",1
PESHAWAR,KNORR BLOCK NOODLES CHATPATA 18X264G,1.344,1.5468700000000004,RandomForest,0.1667678052439491,0.17903502165317256,-0.20287000000000033,"0,0",1
